,유치원명,대표자,원장,설립일자,설립유형,개원일자,담당행정기관,전화번호,홈페이지,운영시간,주소,제공서비스,3세반학급,4세반학급,5세반학급,3~4세반학급,4~5세반학급,3~5세반학급,특수/장애반학급,3세반학생수,4세반학생수,5세반학생수,3~4세반학생수,4~5세반학생수,3~5세반학생수,특수/장애반학생수,원장수,원감수,수석교사,보직교사,교사,특수교사,보건교사,영양교사,기간제교원,사무직원,수석교사.1,1급정교사,2급정교사,준교사,1년미만,1년이상2년미만,2년이상4년미만,4년이상6년미만,6년이상,평가(인증)년월,lat,lng,구별,총교사수,총학생수,비율
330,서울남부초등학교병설유치원,윤민재,윤민재,2017-12-01,공립(병설),2018-03-01,서울특별시교육청 / 동작관악교육지원청,02-857-5033,등록된 홈페이지가 없습니다.,09 : 30 ~ 19 : 30,서울특별시 관악구 남부순환로163길 14,"['방과후과정', '특수학급']",1,1,1,0,0,0,1,15.0,17.0,21.0,0.0,0.0,0.0,3.0,0,1,0.0,1.0,2.0,1,0,0,2.0,3,0,2,4,4,4,0,0,0,0,-,37.48504129999999,126.9221169,관악구,5.0,56.0,11.2
331,서울남성초등학교병설유치원,조영철,조영철,2013-03-01,공립(병설),2013-03-01,서울특별시교육청 / 동작관악교육지원청,595-3991,등록된 홈페이지가 없습니다.,09 : 30 ~ 20 : 00,서울특별시 동작구 사당로23길 57-14,['방과후과정'],1,1,2,0,0,0,0,16.0,22.0,42.0,0.0,0.0,0.0,0.0,0,1,0.0,1.0,3.0,0,0,0,4.0,2,0,2,5,5,2,1,0,1,0,2017년 09월,37.4844848,126.9758314,동작구,8.0,80.0,10.0
332,서울남유치원,김영휘,박미진,1981-03-03,사립(사인),1981-03-03,서울특별시교육청 / 남부교육지원청,02-865-0137,등록된 홈페이지가 없습니다.,09 : 00 ~ 17 : 00,서울특별시 구로구 구로동로17길 37-4,['방과후과정'],2,2,1,0,0,0,0,33.0,51.0,28.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,8.0,0,0,0,0.0,0,0,2,6,6,1,4,1,1,1,2016년 11월,37.48800810000001,126.8818453,구로구,8.0,112.0,14.0
333,서울남정초등학교병설유치원,김애경,김애경,1997-01-15,공립(병설),1997-01-15,서울특별시교육청 / 중부교육지원청,02-3273-6510,http://www.seoui-nj.es.kr,09 : 00 ~ 20 : 00,서울특별시 용산구 원효로64길 17-10,['방과후과정'],1,1,1,0,0,0,0,16.0,21.0,26.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,3.0,0,0,0,4.0,2,0,2,5,5,1,0,0,3,0,2017년 11월,37.5360588,126.96498829999999,용산구,8.0,63.0,7.875
334,서울남천초등학교병설유치원,이정우,이정우,2013-03-01,공립(병설),2013-05-22,서울특별시교육청 / 강동송파교육지원청,02-3401-0687,http://s-namcheon.es.kr,09 : 00 ~ 20 : 00,서울특별시 송파구 성내천로 207,['방과후과정'],0,1,1,0,0,0,0,0.0,8.0,14.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2.0,0,0,0,3.0,2,0,1,4,4,1,0,0,1,0,2017년 11월,37.5011739,127.15057150000001,송파구,5.0,22.0,4.4
335,서울내발산초등학교병설유치원,홍길선,홍길선,1995-04-11,공립(병설),1995-04-11,서울특별시교육청 / 강서양천교육지원청,02-3662-7670,http://www.nbs.es.kr,09 : 30 ~ 20 : 00,서울특별시 강서구 강서로46길 23,['방과후과정'],1,1,1,0,0,0,0,16.0,22.0,26.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,2.0,0,0,0,4.0,2,0,2,5,5,1,0,0,0,2,2017년 10월,37.551248,126.83770049999998,강서구,7.0,64.0,9.142857142857142
336,서울노량진초등학교병설유치원,손현수,손현수,2017-09-27,공립(병설),2018-03-07,서울특별시교육청 / 동작관악교육지원청,02-817-1264,등록된 홈페이지가 없습니다.,09 : 30 ~ 19 : 30,서울특별시 동작구 장승배기로 160,['방과후과정'],0,0,14,0,0,0,0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,1.0,0,0,0,2.0,2,0,1,1,1,1,0,0,0,0,-,37.5113579,126.94092909999999,동작구,3.0,14.0,4.666666666666667
337,서울노일유치원,오필순,오필순,1994-08-05,공립(단설),1994-11-11,서울특별시교육청 / 북부교육지원청,02-938-9642,http://www.noil.kg.kr,09 : 00 ~ 20 : 00,서울특별시 노원구 동일로231길 24,['방과후과정'],2,2,2,0,0,0,0,32.0,44.0,52.0,0.0,0.0,0.0,0.0,1,1,0.0,2.0,5.0,0,0,0,4.0,5,0,6,5,5,3,0,1,1,2,2017년 09월,37.6725826,127.05390249999999,노원구,11.0,128.0,11.636363636363637
338,서울논현초등학교병설유치원,이순임,이순임,2011-03-01,공립(병설),2011-03-08,서울특별시교육청 / 강남서초교육지원청,02-514-2082,http://www.nonhyunyu.com,09 : 00 ~ 19 : 30,서울특별시 강남구 강남대로120길 33,"['방과후과정', '특수학급', '아침돌봄']",2,1,1,0,0,0,1,21.0,20.0,21.0,0.0,0.0,0.0,4.0,0,1,0.0,1.0,3.0,1,0,0,4.0,3,0,3,6,6,2,0,2,1,0,2017년 10월,37.5081699,127.0260317,강남구,8.0,66.0,8.25
339,서울답십리초등학교병설유치원,이관오,이관오,1986-03-13,공립(병설),1986-03-13,서울특별시교육청 / 동부교육지원청,02-2248-3152,http://www.dapsimni.kg.kr,09 : 00 ~ 19 : 30,서울특별시 동대문구 전농로3길 23,['방과후과정'],1,1,2,0,0,0,0,16.0,22.0,46.0,0.0,0.0,0.0,0.0,0,1,0.0,1.0,3.0,0,0,0,4.0,1,0,2,5,5,2,2,0,0,0,2014년 10월,37.569003,127.0554225,동대문구,8.0,84.0,10.5
340,서울당중초등학교병설유치원,한기천,한기천,2005-01-05,공립(병설),2005-05-12,서울특별시교육청 / 남부교육지원청,02-2633-1497,http://www.dangjung.es.kr,09 : 00 ~ 20 : 00,서울특별시 영등포구 선유로 131,['방과후과정'],1,1,1,0,0,0,0,16.0,22.0,26.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,2.0,0,0,0,4.0,2,0,2,5,5,2,0,1,0,0,2017년 09월,37.5263783,126.88972509999999,영등포구,7.0,64.0,9.142857142857142
341,서울대동초등학교병설유치원,최영남,최영남,2007-03-01,공립(병설),2007-03-01,서울특별시교육청 / 남부교육지원청,02-835-0796,http://www.sdaedong.es.kr/index/index.do,09 : 00 ~ 20 : 00,서울특별시 영등포구 대림로21길 6,['방과후과정'],1,1,1,0,0,0,0,16.0,20.0,26.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,2.0,0,0,0,4.0,2,0,2,5,5,2,0,0,1,0,2017년 09월,37.493508399999996,126.90040859999999,영등포구,7.0,62.0,8.857142857142858
342,서울대방초등학교병설유치원,이윤옥,이윤옥,2012-01-05,공립(병설),2012-04-27,서울특별시교육청 / 남부교육지원청,02-833-3595,http://www.sdaebang.es.kr,09 : 00 ~ 20 : 00,서울특별시 영등포구 여의대방로35길 14,['방과후과정'],0,1,1,0,0,0,0,0.0,20.0,26.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2.0,0,0,0,4.0,2,0,1,5,5,0,1,0,0,1,2015년 09월,37.5026701,126.91914809999999,영등포구,6.0,46.0,7.666666666666667
343,서울대왕초등학교병설유치원,김동일,김동일,2012-09-01,공립(병설),2012-10-04,서울특별시교육청 / 강남서초교육지원청,02-3412-0840,등록된 홈페이지가 없습니다.,09 : 30 ~ 19 : 30,서울특별시 강남구 헌릉로618길 8,"['방과후과정', '아침돌봄']",1,1,1,0,0,0,0,16.0,22.0,26.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,2.0,0,0,0,4.0,2,0,1,5,5,0,0,1,2,0,2017년 10월,37.464199799999996,127.10563190000002,강남구,7.0,64.0,9.142857142857142
344,서울대현초등학교병설유치원,구영애,구영애,2000-01-15,공립(병설),2000-01-15,서울특별시교육청 / 강남서초교육지원청,02-501-6408,http://daehyun.kg.kr,09 : 00 ~ 20 : 00,서울특별시 강남구 역삼로98길 16,"['방과후과정', '특수학급', '아침돌봄']",1,1,1,0,0,0,1,15.0,14.0,19.0,0.0,0.0,0.0,5.0,0,0,0.0,1.0,2.0,1,0,0,4.0,4,0,1,5,5,1,0,1,2,0,2017년 10월,37.5038985,127.06364350000001,강남구,7.0,53.0,7.571428571428571
345,서울덕수초등학교병설유치원,김정호,김정호,1987-01-26,공립(병설),1987-01-26,서울특별시교육청 / 중부교육지원청,02-720-7275,http://deoksoou.kg.kr,09 : 00 ~ 20 : 00,서울특별시 중구 덕수궁길 140,['방과후과정'],1,2,1,0,0,0,0,14.0,40.0,26.0,0.0,0.0,0.0,0.0,0,1,0.0,1.0,3.0,0,0,0,4.0,1,0,2,3,3,1,1,0,1,1,2017년 11월,37.568560600000005,126.97444240000002,중구,8.0,80.0,10.0
346,서울도곡초등학교병설유치원,윤미희,윤미희,2013-12-26,공립(병설),2014-06-11,서울특별시교육청 / 강남서초교육지원청,02-2052-1007,http://www.dogok.es.kr,09 : 00 ~ 20 : 00,서울특별시 강남구 선릉로64길 33,['방과후과정'],1,1,2,0,0,0,0,16.0,22.0,32.0,0.0,0.0,0.0,0.0,0,1,0.0,1.0,3.0,0,0,0,2.0,1,0,2,4,4,2,0,0,2,0,2017년 11월,37.4993211,127.054928,강남구,6.0,70.0,11.666666666666666
347,서울도봉초등학교병설유치원,권용운,권용운,2004-04-21,공립(병설),2004-04-21,서울특별시교육청 / 북부교육지원청,02-954-6672,http://www.dobong.es.kr/,09 : 00 ~ 20 : 00,서울특별시 도봉구 도봉로173길 96,['방과후과정'],1,1,1,0,0,0,0,13.0,17.0,24.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,2.0,0,0,0,4.0,2,0,2,3,3,1,0,2,0,0,2015년 10월,37.679378299999996,127.038218,도봉구,7.0,54.0,7.714285714285714
348,서울도신초등학교병설유치원,이현주,이현주,1997-04-18,공립(병설),1997-04-18,서울특별시교육청 / 남부교육지원청,02-849-0803,http://www.doshin.es.kr,09 : 00 ~ 20 : 00,서울특별시 영등포구 도림로53길 32-9,['방과후과정'],1,1,1,0,0,0,0,16.0,20.0,26.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,2.0,0,0,0,4.0,2,0,1,6,6,1,1,1,0,0,2017년 09월,37.4987722,126.90088109999999,영등포구,7.0,62.0,8.857142857142858
349,서울독산초등학교병설유치원,김홍집,김홍집,1978-04-11,공립(병설),2012-03-01,서울특별시교육청 / 남부교육지원청,02-895-1535,http://www.doksan.es.kr,09 : 30 ~ 19 : 00,서울특별시 금천구 시흥대로104길 31,['방과후과정'],1,1,1,0,0,0,0,9.0,20.0,25.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,2.0,0,0,0,4.0,2,0,2,4,4,0,2,0,0,1,2015년 09월,37.46551420000001,126.90005690000001,금천구,7.0,54.0,7.714285714285714
350,서울돈암초등학교병설유치원,서석영,서석영,2006-03-01,공립(병설),2006-03-06,서울특별시교육청 / 성북강북교육지원청,02-926-2357,http://www.donam.es.kr,09 : 00 ~ 20 : 00,서울특별시 성북구 동소문로13길 38,['방과후과정'],1,1,1,0,0,0,0,16.0,22.0,25.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,2.0,0,0,0,4.0,2,0,2,5,5,1,0,0,1,1,2018년 09월,37.5934823,127.0131251,성북구,7.0,63.0,9.0
351,서울동명초등학교병설유치원,정경애,정경애,2014-12-30,공립(병설),2015-03-01,서울특별시교육청 / 성동광진교육지원청,02-2299-6119,http://dgmg.es.kr,09 : 00 ~ 20 : 00,서울특별시 성동구 마장로29길 29,['방과후과정'],1,1,1,0,0,0,0,2.0,20.0,20.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,3.0,0,0,0,2.0,2,0,3,1,1,1,0,1,1,0,2016년 10월,37.5678711,127.0352332,성동구,5.0,42.0,8.4
352,서울동신초등학교병설유치원,김진화,김진화,2005-12-29,공립(병설),2005-12-29,서울특별시교육청 / 성북강북교육지원청,02-929-8475,http://www.sdongsin.es.kr/,09 : 00 ~ 20 : 00,서울특별시 성북구 보문사길 50,['방과후과정'],1,1,1,0,0,0,0,7.0,20.0,23.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,3.0,0,0,0,4.0,2,0,1,2,2,2,1,0,0,0,2016년 09월,37.5828688,127.01687920000002,성북구,7.0,50.0,7.142857142857143
353,서울동원초등학교병설유치원,이만영,이만영,1995-03-01,공립(병설),1995-04-12,서울특별시교육청 / 동부교육지원청,02-438-3288,http://www.dongwonkid.kg.kr,09 : 00 ~ 20 : 00,서울특별시 중랑구 송림길 114,"['방과후과정', '특수학급']",1,1,1,0,0,0,1,15.0,22.0,22.0,0.0,0.0,0.0,5.0,0,1,0.0,0.0,3.0,1,0,0,4.0,2,0,2,5,5,2,0,1,1,0,2017년 10월,37.6047385,127.10494969999999,중랑구,7.0,64.0,9.142857142857142
354,서울동일초등학교병설유치원,장혜영,장혜영,1999-11-23,공립(병설),2000-03-10,서울특별시교육청 / 북부교육지원청,02-952-7465,http://www.dongil.es.kr,09 : 00 ~ 20 : 00,서울특별시 노원구 한글비석로 566,['방과후과정'],1,1,1,0,0,0,0,16.0,22.0,26.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,2.0,0,0,0,5.0,2,0,3,5,5,1,0,1,1,0,2015년 10월,37.6651664,127.05459509999999,노원구,8.0,64.0,8.0
355,서울두산초등학교병설유치원,유지영,유지영,1995-01-10,공립(병설),1995-03-07,서울특별시교육청 / 남부교육지원청,02-893-8632,http://www.doosan.kg.kr,09 : 30 ~ 20 : 00,서울특별시 금천구 범안로11길 3,"['방과후과정', '특수학급']",2,2,2,0,0,0,1,15.0,31.0,39.0,0.0,0.0,0.0,5.0,0,1,0.0,2.0,4.0,0,0,0,5.0,2,0,2,9,9,3,2,1,0,0,2017년 10월,37.4672494,126.89097209999998,금천구,11.0,90.0,8.181818181818182
356,서울등명초등학교병설유치원,문진철,문진철,2018-03-01,공립(병설),2018-03-01,서울특별시교육청 / 강서양천교육지원청,02-36652394,http://www.dungmyong.es.kr,09 : 30 ~ 20 : 00,서울특별시 강서구 강서로56나길 34,['방과후과정'],1,1,1,0,0,0,0,16.0,20.0,25.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,2.0,0,0,0,2.0,2,0,1,2,2,3,0,0,0,0,-,37.5606951,126.8425361,강서구,5.0,61.0,12.2
357,서울등촌초등학교병설유치원,유양숙,유양숙,2018-03-09,공립(병설),2018-03-09,서울특별시교육청 / 강서양천교육지원청,02-2647-9280,등록된 홈페이지가 없습니다.,09 : 30 ~ 19 : 00,서울특별시 강서구 등촌로39길 71,['방과후과정'],1,1,1,0,0,0,0,14.0,9.0,17.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,2.0,0,0,0,2.0,2,0,1,4,4,3,0,0,0,0,-,37.547495500000004,126.8577618,강서구,5.0,40.0,8.0
358,서울마곡유치원,최봉옥,최봉옥,2014-10-16,공립(단설),2015-03-01,서울특별시교육청 / 강서양천교육지원청,02-2666-8071,http://www.서울마곡유치원.kr,09 : 00 ~ 20 : 00,서울특별시 강서구 마곡서1로 139-13,"['방과후과정', '특수학급']",2,3,3,0,0,0,2,30.0,63.0,73.0,0.0,0.0,0.0,10.0,1,1,0.0,2.0,6.0,1,0,0,1.0,15,0,5,5,5,5,0,4,0,0,2017년 09월,37.5619185,126.82691899999999,강서구,9.0,176.0,19.555555555555557
359,서울마장초등학교병설유치원,권선화,권선화,2005-03-01,공립(병설),2005-03-01,서울특별시교육청 / 성동광진교육지원청,02-2282-2831,http://www.majang.es.kr,09 : 00 ~ 19 : 30,서울특별시 성동구 마장로35나길 31,['방과후과정'],0,1,1,0,0,0,0,0.0,22.0,24.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2.0,0,0,0,4.0,2,0,2,2,2,0,1,1,0,0,2015년 10월,37.5682297,127.04220500000001,성동구,6.0,46.0,7.666666666666667
360,서울마포초등학교병설유치원,이봉숙,이봉숙,2000-11-25,공립(병설),2000-11-25,서울특별시교육청 / 서부교육지원청,02-712-1170,http://cafe.naver.com/mapo712,09 : 30 ~ 19 : 30,서울특별시 마포구 도화2길 64,['방과후과정'],1,1,2,0,0,0,0,16.0,22.0,46.0,0.0,0.0,0.0,0.0,0,1,0.0,1.0,3.0,0,0,0,4.0,2,0,1,6,6,2,0,0,2,0,2017년 10월,37.53842720000001,126.9494344,마포구,8.0,84.0,10.5
361,서울매봉초등학교병설유치원,박정애,박정애,2004-03-01,공립(병설),2004-03-01,서울특별시교육청 / 남부교육지원청,070-8622-4871,http://www.maebong.es.kr,09 : 30 ~ 20 : 00,서울특별시 구로구 고척로21길 55,['방과후과정'],1,1,1,0,0,0,0,15.0,22.0,25.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,2.0,0,0,0,0.0,6,0,2,1,1,0,0,1,1,1,2017년 11월,37.5046996,126.844375,구로구,3.0,62.0,20.666666666666668
362,서울면동초등학교병설유치원,정용훈,정용훈,2014-03-01,공립(병설),2014-03-07,서울특별시교육청 / 동부교육지원청,02-496-7922,http://www.myeondong.es.kr,09 : 00 ~ 20 : 00,서울특별시 중랑구 면목로57길 32,"['방과후과정', '아침돌봄']",1,1,1,0,0,0,0,9.0,22.0,25.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,1.0,0,0,0,5.0,2,0,1,5,5,2,0,0,0,0,2015년 10월,37.5854287,127.08664270000001,중랑구,7.0,56.0,8.0
363,서울면목초등학교병설유치원,정현주,정현주,2012-03-01,공립(병설),2012-04-02,서울특별시교육청 / 동부교육지원청,02-2209-4341,http://www.myeonmok.es.kr,09 : 00 ~ 20 : 00,서울특별시 중랑구 면목로 434,['방과후과정'],1,1,1,0,0,0,0,13.0,18.0,26.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,1.0,0,0,0,5.0,2,0,1,6,6,0,0,1,0,1,2014년 09월,37.591356,127.0876154,중랑구,7.0,57.0,8.142857142857142
364,서울면북초등학교병설유치원,서형기,서형기,2016-03-01,공립(병설),2016-03-01,서울특별시교육청 / 동부교육지원청,02-433-3296,http://www.myeonbuk.es.kr,09 : 00 ~ 19 : 30,서울특별시 중랑구 용마공원로5길 32,['방과후과정'],1,1,1,0,0,0,0,7.0,11.0,19.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,2.0,0,0,0,2.0,2,0,2,3,3,1,0,2,0,0,2016년 11월,37.5944753,127.10347040000002,중랑구,5.0,37.0,7.4
365,서울명신초등학교병설유치원,이유남,이유남,1998-01-24,공립(병설),1998-01-24,서울특별시교육청 / 중부교육지원청,02-744-4633,http://www.myungshin.es.kr,09 : 20 ~ 20 : 00,서울특별시 종로구 낙산길 250,['방과후과정'],1,1,1,0,0,0,0,10.0,15.0,26.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,3.0,0,0,0,4.0,2,0,3,4,4,1,0,0,1,1,2017년 11월,37.581238799999994,127.013846,종로구,7.0,51.0,7.285714285714286
366,서울명일유치원,백해옥,백해옥,1999-07-07,공립(단설),1999-07-07,서울특별시교육청 / 강동송파교육지원청,02-428-9077,http://www.서울명일유치원.com/,09 : 00 ~ 20 : 00,서울특별시 강동구 암사19길 53,"['방과후과정', '특수학급', '아침돌봄']",1,2,3,0,0,0,1,14.0,42.0,78.0,0.0,0.0,0.0,4.0,1,1,0.0,2.0,2.0,1,0,0,9.0,9,0,6,1,1,1,1,0,2,1,2017년 10월,37.554188700000005,127.14216200000001,강동구,13.0,138.0,10.615384615384615
367,서울묵현초등학교병설유치원,김인선,김인선,2005-03-01,공립(병설),2005-10-29,서울특별시교육청 / 동부교육지원청,02-977-9105,http://www.mh.es.kr,09 : 00 ~ 20 : 00,서울특별시 중랑구 동일로157길 75,"['방과후과정', '특수학급']",0,1,1,0,0,0,1,0.0,12.0,22.0,0.0,0.0,0.0,5.0,0,0,0.0,1.0,1.0,1,0,0,3.0,4,0,2,3,3,0,0,1,1,1,2015년 10월,37.608998299999996,127.07361499999999,중랑구,5.0,39.0,7.8
368,서울문교초등학교병설유치원,고승은,고승은,2017-09-26,공립(병설),2017-09-26,서울특별시교육청 / 남부교육지원청,02-896-0142,등록된 홈페이지가 없습니다.,09 : 00 ~ 20 : 00,서울특별시 금천구 독산로54길 102,"['방과후과정', '특수학급', '아침돌봄']",1,1,1,0,0,0,1,12.0,14.0,15.0,0.0,0.0,0.0,6.0,0,0,0.0,0.0,3.0,1,0,0,2.0,4,0,1,3,3,4,0,0,0,0,-,37.4667151,126.9089754,금천구,5.0,47.0,9.4
369,서울문창초등학교병설유치원,김영애,김영애,2012-03-01,공립(병설),2012-03-01,서울특별시교육청 / 동작관악교육지원청,02-836-9535,등록된 홈페이지가 없습니다.,09 : 30 ~ 20 : 00,서울특별시 동작구 신대방2길 14,['방과후과정'],1,1,1,0,0,0,0,16.0,22.0,23.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,2.0,0,0,0,4.0,2,0,2,5,5,0,1,2,0,0,2015년 11월,37.489026700000004,126.9137666,동작구,7.0,61.0,8.714285714285714
370,서울미래초등학교병설유치원,이성미,이성미,2003-03-01,공립(병설),2003-03-01,서울특별시교육청 / 남부교육지원청,02-858-1965,http://www.mirae.es.kr,09 : 00 ~ 20 : 00,서울특별시 구로구 새말로 73,['방과후과정'],1,1,1,0,0,0,0,16.0,22.0,26.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,2.0,0,0,0,5.0,2,0,3,5,5,1,0,1,1,0,2017년 10월,37.505016,126.88794240000001,구로구,8.0,64.0,8.0
371,서울미양초등학교병설유치원,박복선,박복선,1992-01-15,공립(병설),1992-01-15,서울특별시교육청 / 성북강북교육지원청,02-987-4195,http://www.miyangkid.com,09 : 00 ~ 20 : 00,서울특별시 강북구 솔샘로 195,"['방과후과정', '특수학급']",1,1,1,0,0,0,1,16.0,18.0,22.0,0.0,0.0,0.0,5.0,0,1,0.0,1.0,2.0,1,0,0,6.0,3,0,1,7,7,0,1,1,1,1,2017년 09월,37.6214401,127.0134047,강북구,9.0,61.0,6.777777777777778
372,서울반포초등학교병설유치원,최영주,최영주,1988-04-06,공립(병설),1988-04-06,서울특별시교육청 / 강남서초교육지원청,02-591-5204,http://www.banpokid.co.kr,09 : 00 ~ 20 : 00,서울특별시 서초구 신반포로 55-4,"['방과후과정', '아침돌봄']",1,1,1,0,0,0,0,16.0,22.0,24.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,2.0,0,0,0,4.0,2,0,2,2,2,0,1,0,2,0,2017년 11월,37.5027416,126.99109920000001,서초구,7.0,62.0,8.857142857142858
373,서울방배초등학교병설유치원,신미애,신미애,1997-04-23,공립(병설),1997-04-23,서울특별시교육청 / 강남서초교육지원청,02-595-9978,http://www.bangbaekids.co.kr/,09 : 30 ~ 20 : 00,서울특별시 서초구 방배중앙로13길 26,"['방과후과정', '아침돌봄']",1,1,1,0,0,0,0,16.0,22.0,26.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,2.0,0,0,0,4.0,2,0,2,5,5,0,0,2,1,0,2014년 10월,37.4871653,126.9874257,서초구,7.0,64.0,9.142857142857142
374,서울방이초등학교병설유치원,김종환,김종환,2013-12-26,공립(병설),2014-05-19,서울특별시교육청 / 강동송파교육지원청,02-421-0776,http://www.bangi.es.kr,09 : 00 ~ 20 : 00,서울특별시 송파구 위례성대로10길 4,['방과후과정'],1,1,1,0,0,0,0,16.0,22.0,26.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,2.0,0,0,0,2.0,2,0,2,3,3,1,0,0,2,0,2017년 11월,37.513091499999994,127.1205626,송파구,5.0,64.0,12.8
375,서울백산초등학교병설유치원,천종만,천종만,2000-11-25,공립(병설),2000-11-25,서울특별시교육청 / 남부교육지원청,02-803-5883,http://www.backsan.es.kr,09 : 30 ~ 19 : 00,서울특별시 금천구 시흥대로38길 78,['방과후과정'],1,1,1,0,0,0,0,14.0,22.0,21.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,2.0,0,0,0,4.0,2,0,3,4,4,0,0,1,1,1,2017년 11월,37.4466467,126.905247,금천구,7.0,57.0,8.142857142857142
376,서울번동초등학교병설유치원,김신호,김신호,2016-01-04,공립(병설),2016-03-08,서울특별시교육청 / 성북강북교육지원청,02-987-1866,http://www.beondong.kg.kr/,09 : 00 ~ 19 : 30,서울특별시 강북구 오현로 204,['방과후과정'],1,1,1,0,0,0,0,18.0,17.0,9.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,2.0,0,0,0,3.0,2,0,3,3,3,1,0,2,0,0,2016년 11월,37.628861799999996,127.04048600000002,강북구,6.0,44.0,7.333333333333333
377,서울베네딕도유치원,황미란,김선희,2006-03-22,사립(법인),2006-03-22,서울특별시교육청 / 성북강북교육지원청,02-6922-5900,등록된 홈페이지가 없습니다.,09 : 00 ~ 18 : 00,서울특별시 성북구 아리랑로16길 52,['방과후과정'],4,0,0,0,9,0,0,69.0,0.0,0.0,0.0,194.0,0.0,0.0,1,1,0.0,2.0,21.0,0,0,0,0.0,21,0,9,14,14,1,4,9,2,7,2017년 09월,37.5991153,127.01600859999999,성북구,23.0,263.0,11.434782608695652
378,서울본동초등학교병설유치원,전옥출,전옥출,2017-09-21,공립(병설),2018-03-01,서울특별시교육청 / 동작관악교육지원청,02-826-5195,http://www.bondong.es.kr,09 : 00 ~ 20 : 00,서울특별시 동작구 노량진로26길 16-40,"['방과후과정', '아침돌봄']",0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0,0,0.0,0.0,1.0,0,0,0,2.0,2,0,0,2,2,1,0,0,0,0,-,37.5100908,126.95373629999999,동작구,3.0,10.0,3.3333333333333335
